,index,sid,eid,tid,aid,actorType
1538,2879,35.0,9.0,200912121.0,BiHa,cast
1539,2880,35.0,9.0,200912121.0,JaSu,cast
1540,2891,35.0,10.0,200912191.0,James Franco,host
1541,2892,35.0,11.0,201001091.0,FrAr,cast
1542,2893,35.0,11.0,201001091.0,WiFo,cast
1543,2894,35.0,11.0,201001091.0,BiHa,cast
1544,2895,35.0,11.0,201001091.0,NaPe,cast
1545,2896,35.0,11.0,201001091.0,JaSu,cast
1546,2898,35.0,10.0,200912191.0,FrAr,cast
1547,2899,35.0,10.0,200912191.0,AbEl,cast
1548,2900,35.0,10.0,200912191.0,NaPe,cast
1549,2902,35.0,10.0,200912191.0,JeSl,cast
1550,2903,35.0,10.0,200912191.0,KrWi,cast
1551,2919,35.0,6.0,200911141.0,JaSu,cast
1552,2921,35.0,7.0,200911211.0,FrAr,cast
1553,2922,35.0,7.0,200911211.0,WiFo,cast
1554,2923,35.0,7.0,200911211.0,StHi,crew
1555,2924,35.0,7.0,200911211.0,NaPe,cast
1556,2926,35.0,1.0,200909261.0,FrAr,cast
1557,2927,35.0,1.0,200909261.0,BiHa,cast
1558,2928,35.0,1.0,200909261.0,NaPe,cast
1559,2930,35.0,3.0,200910101.0,FrAr,cast
1560,2931,35.0,3.0,200910101.0,KrWi,cast
1561,2935,35.0,8.0,200912051.0,FrAr,cast
1562,2936,35.0,8.0,200912051.0,WiFo,cast
1563,2937,35.0,8.0,200912051.0,BiHa,cast
1564,2938,35.0,8.0,200912051.0,BoMo,cast
1565,2939,35.0,8.0,200912051.0,NaPe,cast
1566,2940,35.0,8.0,200912051.0,JaSu,cast
1567,2941,35.0,8.0,200912051.0,KrWi,cast
1568,2943,35.0,2.0,200910031.0,FrAr,cast
1569,2951,35.0,5.0,200911071.0,FrAr,cast
1570,2952,35.0,5.0,200911071.0,WiFo,cast
1571,2953,35.0,5.0,200911071.0,BiHa,cast
1572,2954,35.0,5.0,200911071.0,StHi,crew
1573,2955,35.0,5.0,200911071.0,BoMo,cast
1574,2957,35.0,5.0,200911071.0,JaSu,cast
1575,2958,35.0,5.0,200911071.0,KeTh,cast
1576,2959,35.0,5.0,200911071.0,KrWi,cast
1577,2991,36.0,5.0,201010301.0,BiHa,cast
1578,2992,36.0,5.0,201010301.0,JaSu,cast
1579,3028,30.0,13.0,200502191.0,FrAr,cast
1580,3029,30.0,13.0,200502191.0,RaDr,cast
1581,3030,30.0,13.0,200502191.0,WiFo,cast
1582,3031,30.0,13.0,200502191.0,DaHa,cast
1583,3032,30.0,13.0,200502191.0,ChPa,cast
1584,3033,30.0,13.0,200502191.0,AmPo,cast
1585,3034,30.0,13.0,200502191.0,MaRu,cast
1586,3035,30.0,13.0,200502191.0,KeTh,cast
1587,3037,29.0,18.0,200405011.0,WiFo,cast
1588,3038,29.0,18.0,200405011.0,DaHa,cast
1589,3040,30.0,12.0,200502121.0,FrAr,cast
1590,3041,30.0,12.0,200502121.0,WiFo,cast
1591,3042,30.0,12.0,200502121.0,SeMe,cast
1592,3043,30.0,12.0,200502121.0,ChPa,cast
1593,3044,30.0,12.0,200502121.0,MaRu,cast
1594,3045,30.0,12.0,200502121.0,HrSa,cast
1595,3048,30.0,19.0,200505141.0,Will Ferrell,host
1596,3049,30.0,19.0,200505141.0,TiFe,cast
1597,3050,30.0,19.0,200505141.0,LoMi,crew
1598,3051,30.0,19.0,200505141.0,FiMi,cast
1599,3052,30.0,19.0,200505141.0,ChPa,cast
1600,3053,30.0,19.0,200505141.0,AmPo,cast
1601,3054,30.0,19.0,200505141.0,KeTh,cast
1602,3055,29.0,20.0,200405151.0,DaHa,cast
1603,3056,29.0,20.0,200405151.0,SeMe,cast
1604,3057,29.0,20.0,200405151.0,ChPa,cast
1605,3058,29.0,20.0,200405151.0,KeTh,cast
1606,3060,29.0,19.0,200405081.0,WiFo,cast
1607,3061,29.0,19.0,200405081.0,DaHa,cast
1608,3062,29.0,19.0,200405081.0,AmPo,cast
1609,3063,29.0,19.0,200405081.0,MaRu,cast
1610,3065,30.0,20.0,200505211.0,WiFo,cast
1611,3066,30.0,20.0,200505211.0,DaHa,cast
1612,3067,30.0,20.0,200505211.0,ChPa,cast
1613,3068,30.0,20.0,200505211.0,MaRu,cast
1614,3071,27.0,20.0,200205181.0,JiDo,cast
1615,3073,27.0,20.0,200205181.0,WiFe,cast
1616,3074,27.0,20.0,200205181.0,DaHa,cast
1617,3075,27.0,20.0,200205181.0,MaRu,cast
1618,3078,27.0,18.0,200204201.0,JiFa,cast
1619,3079,27.0,18.0,200204201.0,WiFe,cast
1620,3081,27.0,18.0,200204201.0,AnGa,cast
1621,3082,27.0,18.0,200204201.0,DaHa,cast
1622,3083,27.0,18.0,200204201.0,DaHa,cast
1623,3084,27.0,18.0,200204201.0,StHi,crew
1624,3085,27.0,18.0,200204201.0,ChPa,cast
1625,3087,27.0,19.0,200205111.0,RaDr,cast
1626,3088,27.0,19.0,200205111.0,WiFe,cast
1627,3089,27.0,19.0,200205111.0,DaHa,cast
1628,3090,27.0,19.0,200205111.0,MaRu,cast
1629,3092,27.0,17.0,200204131.0,WiFe,cast
1630,3095,27.0,16.0,200204061.0,WiFe,cast
1631,3096,27.0,16.0,200204061.0,AnGa,cast
1632,3097,27.0,16.0,200204061.0,MaRu,cast
1633,3100,26.0,20.0,200105191.0,RaDr,cast
1634,3101,26.0,20.0,200105191.0,AnGa,cast
1635,3102,26.0,20.0,200105191.0,DaHa,cast
1636,3112,24.0,19.0,199905151.0,JiFa,cast
1637,3113,24.0,19.0,199905151.0,WiFe,cast
1638,3114,24.0,19.0,199905151.0,AnGa,cast
1639,3121,24.0,17.0,199904101.0,DaHa,cast
1640,3125,24.0,18.0,199905081.0,Monica Lewinsky,cameo
1641,3126,24.0,18.0,199905081.0,DaHa,cast
1642,3128,24.0,18.0,199905081.0,TiMe,cast
1643,3130,24.0,18.0,199905081.0,TrMo,cast
1644,3133,24.0,14.0,199902201.0,Stephanie Seymour,cameo
1645,3134,24.0,14.0,199902201.0,TiMe,cast
1646,3136,24.0,15.0,199903131.0,AnGa,cast
1647,3137,24.0,15.0,199903131.0,DaHa,cast
1648,3139,24.0,15.0,199903131.0,ChOt,cast
1649,3140,24.0,15.0,199903131.0,ChPa,cast
1650,3142,24.0,12.0,199902061.0,WiFe,cast
1651,3143,24.0,12.0,199902061.0,AnGa,cast
1652,3144,24.0,12.0,199902061.0,DaHa,cast
1653,3145,24.0,12.0,199902061.0,TiMe,cast
1654,3146,24.0,12.0,199902061.0,TrMo,cast
1655,3147,24.0,12.0,199902061.0,ChPa,cast
1656,3149,24.0,11.0,199901161.0,AnGa,cast
1657,3150,24.0,11.0,199901161.0,DaHa,cast
1658,3151,24.0,11.0,199901161.0,HrSa,cast
1659,3152,24.0,11.0,199901161.0,MoSh,cast
1660,3154,24.0,12.0,199902061.0,MoSh,cast
1661,3157,24.0,10.0,199901091.0,WiFe,cast
1662,3158,24.0,10.0,199901091.0,DaHa,cast
1663,3159,24.0,10.0,199901091.0,TrMo,cast
1664,3160,24.0,10.0,199901091.0,ChPa,cast
1665,3163,24.0,5.0,199811071.0,David Spade,host
1666,3165,24.0,5.0,199811071.0,Brad Pitt,filmed
1667,3167,24.0,9.0,199812121.0,DaHa,cast
1668,3170,24.0,8.0,199812051.0,JiFa,cast
1669,3171,24.0,8.0,199812051.0,WiFe,cast
1670,3172,24.0,8.0,199812051.0,AnGa,cast
1671,3173,24.0,8.0,199812051.0,DaHa,cast
1672,3174,24.0,8.0,199812051.0,DaHa,cast
1673,3176,24.0,8.0,199812051.0,ChKa,cast
1674,3177,24.0,8.0,199812051.0,TiMe,cast
1675,3178,24.0,8.0,199812051.0,TrMo,cast
1676,3179,24.0,6.0,199811141.0,WiFe,cast
1677,3180,24.0,6.0,199811141.0,DaHa,cast
1678,3181,24.0,6.0,199811141.0,ChPa,cast
1679,3183,24.0,8.0,199812051.0,ChOt,cast
1680,3184,24.0,8.0,199812051.0,ChPa,cast
1681,3185,24.0,8.0,199812051.0,HrSa,cast
1682,3186,24.0,8.0,199812051.0,MoSh,cast
1683,3193,24.0,4.0,199810241.0,Ben Stiller,host
1684,3194,24.0,4.0,199810241.0,LoMi,crew
1685,3199,24.0,3.0,199810171.0,WiFe,cast
1686,3200,24.0,3.0,199810171.0,DaHa,cast
1687,3201,24.0,3.0,199810171.0,DaHa,cast
1688,3203,24.0,3.0,199810171.0,DeMc,crew
1689,3204,24.0,3.0,199810171.0,ChOt,cast
1690,3205,24.0,3.0,199810171.0,ChPa,cast
1691,3211,24.0,2.0,199810031.0,AnGa,cast
1692,3212,24.0,2.0,199810031.0,DaHa,cast
1693,3213,24.0,2.0,199810031.0,StHi,crew
1694,3217,24.0,1.0,199809261.0,Cameron Diaz,host
1695,3220,25.0,17.0,200004151.0,Tobey Maguire,host
1696,3221,25.0,17.0,200004151.0,DaHa,cast
1697,3222,25.0,17.0,200004151.0,ChKa,cast
1698,3223,25.0,17.0,200004151.0,TiMe,cast
1699,3224,25.0,17.0,200004151.0,LoMi,crew
1700,3225,25.0,17.0,200004151.0,TrMo,cast
1701,3226,25.0,17.0,200004151.0,ChOt,cast
1702,3227,25.0,17.0,200004151.0,ChPa,cast
1703,3231,25.0,15.0,200003181.0,Big Show,cameo
1704,3233,25.0,15.0,200003181.0,Mick Foley,cameo
1705,3235,25.0,15.0,200003181.0,Triple H,cameo
1706,3237,25.0,15.0,200003181.0,Vince McMahon,cameo
1707,3238,25.0,15.0,200003181.0,ChKa,cast
1708,3239,25.0,15.0,200003181.0,TiMe,cast
1709,3240,25.0,15.0,200003181.0,LoMi,crew
1710,3243,25.0,14.0,200003111.0,DaHa,cast
1711,3244,25.0,14.0,200003111.0,TiMe,cast
1712,3245,25.0,14.0,200003111.0,ChPa,cast
1713,3246,25.0,14.0,200003111.0,MoSh,cast
1714,3248,25.0,13.0,200002191.0,RaDr,cast
1715,3249,25.0,13.0,200002191.0,WiFe,cast
1716,3250,25.0,13.0,200002191.0,DaHa,cast
1717,3251,25.0,13.0,200002191.0,TiMe,cast
1718,3252,25.0,13.0,200002191.0,HrSa,cast
1719,3254,25.0,12.0,200002121.0,AnGa,cast
1720,3255,25.0,12.0,200002121.0,DaHa,cast
1721,3256,25.0,12.0,200002121.0,ChPa,cast
1722,3259,25.0,20.0,200005201.0,Florence Henderson,cameo
1723,3261,25.0,20.0,200005201.0,Gina Gershon,cameo
1724,3263,25.0,20.0,200005201.0,Sarah Michelle Gellar,cameo
1725,3264,25.0,20.0,200005201.0,TiMe,cast
1726,3267,25.0,11.0,200002051.0,RaDr,cast
1727,3268,25.0,11.0,200002051.0,JiFa,cast
1728,3269,25.0,11.0,200002051.0,WiFe,cast
1729,3270,25.0,11.0,200002051.0,DaHa,cast
1730,3271,25.0,11.0,200002051.0,TiMe,cast
1731,3272,25.0,11.0,200002051.0,ChPa,cast
1732,3274,25.0,19.0,200005131.0,WiFe,cast
1733,3275,25.0,19.0,200005131.0,AnGa,cast
1734,3276,25.0,19.0,200005131.0,DaHa,cast
1735,3278,25.0,10.0,200001151.0,AnGa,cast
1736,3279,25.0,10.0,200001151.0,DaHa,cast
1737,3280,25.0,10.0,200001151.0,ChKa,cast
1738,3281,25.0,10.0,200001151.0,ChPa,cast
1739,3282,25.0,10.0,200001151.0,HrSa,cast
1740,3285,25.0,9.0,200001081.0,WiFe,cast
1741,3286,25.0,9.0,200001081.0,AnGa,cast
1742,3287,25.0,9.0,200001081.0,DaHa,cast
1743,3291,25.0,8.0,199912111.0,DaHa,cast
1744,3292,25.0,8.0,199912111.0,StHi,crew
1745,3293,25.0,8.0,199912111.0,ChPa,cast
1746,3297,25.0,7.0,199912041.0,DaHa,cast
1747,3303,25.0,6.0,199911201.0,John Carpenter,cameo
1748,3304,25.0,6.0,199911201.0,DaHa,cast
1749,3306,25.0,6.0,199911201.0,TiHe,crew
1750,3307,25.0,6.0,199911201.0,ChPa,cast
1751,3313,25.0,5.0,199911131.0,WiFe,cast
1752,3314,25.0,5.0,199911131.0,AnGa,cast
1753,3315,25.0,5.0,199911131.0,DaHa,cast
1754,3316,25.0,5.0,199911131.0,TiMe,cast
1755,3317,25.0,5.0,199911131.0,ChPa,cast
1756,3318,25.0,5.0,199911131.0,HrSa,cast
1757,3321,25.0,3.0,199910231.0,WiFe,cast
1758,3322,25.0,3.0,199910231.0,DaHa,cast
1759,3323,25.0,3.0,199910231.0,TiMe,cast
1760,3326,25.0,4.0,199911061.0,Dylan McDermott,host
1761,3327,25.0,4.0,199911061.0,RaDr,cast
1762,3328,25.0,4.0,199911061.0,AnGa,cast
1763,3329,25.0,4.0,199911061.0,DaHa,cast
1764,3330,25.0,4.0,199911061.0,ChOt,cast
1765,3331,25.0,4.0,199911061.0,HrSa,cast
1766,3334,25.0,2.0,199910161.0,WiFe,cast
1767,3335,25.0,2.0,199910161.0,DaHa,cast
1768,3336,25.0,2.0,199910161.0,DaHa,cast
1769,3337,25.0,2.0,199910161.0,HrSa,cast
1770,3339,25.0,1.0,199910021.0,WiFe,cast
1771,3340,25.0,1.0,199910021.0,DaHa,cast
1772,3341,25.0,1.0,199910021.0,ChOt,cast
1773,3342,25.0,1.0,199910021.0,ChPa,cast
1774,3344,26.0,19.0,200105121.0,DaHa,cast
1775,3346,26.0,17.0,200104141.0,RaDr,cast
1776,3347,26.0,17.0,200104141.0,WiFe,cast
1777,3348,26.0,17.0,200104141.0,AnGa,cast
1778,3352,26.0,14.0,200103101.0,WiFe,cast
1779,3354,26.0,16.0,200104071.0,WiFe,cast
1780,3356,26.0,13.0,200102241.0,AnGa,cast
1781,3357,26.0,13.0,200102241.0,DaHa,cast
1782,3358,26.0,13.0,200102241.0,ChPa,cast
1783,3359,26.0,13.0,200102241.0,HrSa,cast
1784,3362,26.0,15.0,200103171.0,AnGa,cast
1785,3363,26.0,15.0,200103171.0,StHi,crew
1786,3365,26.0,12.0,200102171.0,WiFe,cast
1787,3371,26.0,11.0,200102101.0,Jennifer Lopez,host
1788,3372,26.0,11.0,200102101.0,WiFe,cast
1789,3373,26.0,11.0,200102101.0,LoMi,crew
1790,3374,26.0,11.0,200102101.0,TrMo,cast
1791,3380,26.0,10.0,200101201.0,WiFe,cast
1792,3381,26.0,10.0,200101201.0,DaHa,cast
1793,3383,26.0,9.0,200101131.0,WiFe,cast
1794,3384,26.0,9.0,200101131.0,DaHa,cast
1795,3385,26.0,9.0,200101131.0,ChPa,cast
1796,3386,26.0,9.0,200101131.0,ChPa,cast
1797,3388,26.0,8.0,200012161.0,WiFe,cast
1798,3389,26.0,8.0,200012161.0,DaHa,cast
1799,3390,26.0,8.0,200012161.0,ChKa,cast
1800,3396,26.0,7.0,200012091.0,DaHa,cast
1801,3397,26.0,7.0,200012091.0,ChKa,cast
1802,3398,26.0,7.0,200012091.0,ChPa,cast
1803,3400,26.0,5.0,200011111.0,WiFe,cast
1804,3401,26.0,5.0,200011111.0,DaHa,cast
1805,3402,26.0,5.0,200011111.0,ChPa,cast
1806,3404,26.0,4.0,200011041.0,WiFe,cast
1807,3405,26.0,4.0,200011041.0,ChPa,cast
1808,3409,26.0,1.0,200010071.0,WiFe,cast
1809,3410,26.0,1.0,200010071.0,DaHa,cast
1810,3411,26.0,6.0,200011181.0,ToDa,cast
1811,3412,26.0,6.0,200011181.0,WiFe,cast
1812,3414,26.0,1.0,200010071.0,StHi,crew
1813,3415,26.0,1.0,200010071.0,ChPa,cast
1814,3417,26.0,6.0,200011181.0,HuFi,crew
1815,3418,26.0,6.0,200011181.0,DaHa,cast
1816,3419,26.0,6.0,200011181.0,ChPa,cast
1817,3425,27.0,11.0,200201191.0,JiFa,cast
1818,3426,27.0,11.0,200201191.0,WiFe,cast
1819,3427,27.0,11.0,200201191.0,DaHa,cast
1820,3428,27.0,11.0,200201191.0,SeMe,cast
1821,3430,27.0,15.0,200203161.0,DaHa,cast
1822,3432,26.0,2.0,200010141.0,WiFe,cast
1823,3433,26.0,2.0,200010141.0,DaHa,cast
1824,3434,26.0,2.0,200010141.0,StHi,crew
1825,3435,26.0,2.0,200010141.0,ChPa,cast
1826,3441,27.0,13.0,200203021.0,WiFe,cast
1827,3445,27.0,12.0,200202021.0,Dan Aykroyd,cameo
1828,3446,27.0,12.0,200202021.0,WiFe,cast
1829,3447,27.0,12.0,200202021.0,DaHa,cast
1830,3448,27.0,12.0,200202021.0,StHi,crew
1831,3449,27.0,12.0,200202021.0,SeMe,cast
1832,3450,27.0,12.0,200202021.0,AmPo,cast
1833,3451,27.0,12.0,200202021.0,MaRu,cast
1834,3456,27.0,10.0,200201121.0,AnGa,cast
1835,3457,27.0,10.0,200201121.0,DaHa,cast
1836,3458,27.0,10.0,200201121.0,TrMo,cast
1837,3463,27.0,14.0,200203091.0,DaHa,cast
1838,3469,27.0,9.0,200112151.0,JiDo,cast
1839,3470,27.0,9.0,200112151.0,WiFe,cast
1840,3471,27.0,9.0,200112151.0,DaHa,cast
1841,3472,27.0,9.0,200112151.0,SeMe,cast
1842,3473,27.0,9.0,200112151.0,HrSa,cast
1843,3476,27.0,5.0,200111101.0,WiFe,cast
1844,3478,27.0,7.0,200112011.0,WiFe,cast
1845,3479,27.0,7.0,200112011.0,DaHa,cast
1846,3482,27.0,8.0,200112081.0,DeEd,cast
1847,3483,27.0,8.0,200112081.0,WiFe,cast
1848,3484,27.0,8.0,200112081.0,DaHa,cast
1849,3485,27.0,8.0,200112081.0,DaHa,cast
1850,3486,27.0,8.0,200112081.0,DaHa,cast
1851,3487,27.0,8.0,200112081.0,SeMe,cast
1852,3488,27.0,8.0,200112081.0,MaRu,cast
1853,3489,27.0,6.0,200111171.0,RaDr,cast
1854,3490,27.0,6.0,200111171.0,WiFe,cast
1855,3491,27.0,6.0,200111171.0,AnGa,cast
1856,3492,27.0,6.0,200111171.0,DaHa,cast
1857,3493,27.0,6.0,200111171.0,SeMe,cast
1858,3494,27.0,6.0,200111171.0,AmPo,cast
1859,3495,27.0,4.0,200111031.0,DeEd,cast
1860,3496,27.0,4.0,200111031.0,AnGa,cast
1861,3497,27.0,4.0,200111031.0,DaHa,cast
1862,3498,27.0,4.0,200111031.0,ChKa,cast
1863,3499,27.0,4.0,200111031.0,SeMe,cast
