,index,sid,eid,1,10,2,3,4,5,6,7,8,9,Aged 18-29,Aged 18-29_avg,Aged 30-44,Aged 30-44_avg,Aged 45+,Aged 45+_avg,Aged under 18,Aged under 18_avg,Females,Females Aged 18-29,Females Aged 18-29_avg,Females Aged 30-44,Females Aged 30-44_avg,Females Aged 45+,Females Aged 45+_avg,Females under 18,Females under 18_avg,Females_avg,IMDb staff,IMDb staff_avg,IMDb users,IMDb users_avg,Males,Males Aged 18-29,Males Aged 18-29_avg,Males Aged 30-44,Males Aged 30-44_avg,Males Aged 45+,Males Aged 45+_avg,Males under 18,Males under 18_avg,Males_avg,Non-US users,Non-US users_avg,Top 1000 voters,Top 1000 voters_avg,US users,US users_avg
788,5762,10,18,2,4,1,1,1,3,8,1,3,1,3,8.3,11,4.3,9,7.2,0,,3.0,0,,2,6.5,1,9.0,0,,7.3,0,,25,6.2,21.0,3,8.3,9,3.8,8,7.1,0,,5.9,7,5.0,9,5.1,16,6.4
789,5765,10,16,1,5,3,2,2,2,8,4,3,1,6,5.6,8,3.9,12,7.0,0,,5.0,1,2.0,1,7.0,2,7.5,0,,5.3,0,,31,6.1,22.0,5,6.5,7,3.4,10,6.9,0,,5.7,9,4.7,8,3.6,17,6.2
790,5767,10,15,1,3,0,0,0,1,3,7,5,2,2,7.0,6,6.0,11,7.9,0,,5.0,0,,2,7.0,2,8.0,0,,7.2,0,,22,7.3,15.0,2,7.0,4,5.2,9,7.9,0,,7.3,4,6.0,4,6.8,15,7.6
791,5769,10,13,2,3,0,4,2,2,11,2,4,0,5,6.9,12,4.9,11,6.6,0,,4.0,0,,2,6.5,2,8.0,0,,7.2,0,,30,5.8,24.0,5,6.9,10,4.4,9,6.3,0,,5.6,9,5.3,11,4.6,17,5.9
792,5770,10,14,2,4,3,2,3,4,4,0,3,1,3,6.3,10,4.5,10,6.9,0,,2.0,0,,1,8.0,1,9.0,0,,8.5,0,,26,5.5,21.0,3,6.3,9,4.0,9,6.8,0,,5.6,7,4.8,8,4.9,15,6.2
793,5772,10,12,1,3,0,1,1,4,6,1,4,1,3,7.3,8,5.3,9,7.3,0,,3.0,1,6.0,1,8.0,1,9.0,0,,7.7,0,,22,6.5,17.0,2,8.0,7,4.8,8,7.2,0,,6.6,5,6.1,7,4.9,14,6.8
794,5773,10,11,1,5,0,0,0,2,2,9,4,1,5,8.3,5,5.9,11,7.3,0,,2.0,0,,0,,2,8.0,0,,8.0,0,,24,7.4,20.0,5,8.3,5,5.9,9,7.3,0,,7.6,5,7.8,8,6.1,16,7.5
795,5776,10,10,2,2,0,1,2,6,6,1,3,1,3,6.7,9,4.1,10,6.6,0,,4.0,1,5.0,1,8.0,2,8.0,0,,7.2,0,,24,5.8,18.0,2,7.5,8,3.5,8,6.4,0,,5.5,6,5.2,8,4.8,15,5.9
796,5777,10,8,1,4,0,0,4,5,2,4,5,2,4,8.2,9,4.6,11,7.2,0,,2.0,0,,1,7.0,1,8.0,0,,7.5,0,,27,6.7,22.0,3,9.3,8,4.1,10,7.2,0,,6.8,5,6.0,10,5.5,18,7.0
797,5779,10,9,3,9,0,0,1,4,5,8,9,5,7,8.0,17,6.3,17,8.1,0,,5.0,0,,3,6.0,2,9.5,0,,7.2,0,,44,7.3,35.0,6,7.5,14,6.4,15,7.9,0,,7.3,11,6.3,10,7.2,28,7.6
798,5782,10,6,1,4,0,0,0,0,7,5,4,1,4,6.8,7,6.7,10,7.6,0,,2.0,0,,1,8.0,1,8.0,0,,8.0,0,,22,7.2,19.0,4,6.8,6,6.3,9,7.6,0,,7.3,8,6.4,6,6.5,12,7.6
799,5783,10,7,2,2,3,1,3,5,1,1,4,1,3,4.0,8,4.4,8,6.9,0,,3.0,0,,2,6.5,1,9.0,0,,7.3,0,,23,5.3,17.0,3,4.0,6,3.7,7,6.7,0,,5.7,6,4.1,6,5.6,13,6.6
800,5784,10,5,1,7,0,0,1,2,2,4,8,2,7,7.6,8,6.1,9,8.4,0,,4.0,0,,3,8.0,1,9.0,0,,8.2,0,,27,7.7,21.0,7,7.6,5,5.3,8,8.4,0,,7.6,8,6.1,7,7.3,16,8.3
801,5917,10,4,1,3,0,0,0,2,6,6,5,0,4,7.5,9,5.7,9,7.4,0,,4.0,1,6.0,2,7.5,1,8.0,0,,7.2,0,,23,6.9,18.0,3,8.0,7,5.3,8,7.4,0,,6.8,6,7.1,6,6.3,15,6.5
802,5918,10,3,2,3,0,1,1,6,10,1,3,2,2,6.5,14,5.2,10,7.2,0,,4.0,0,,3,6.0,1,9.0,0,,6.8,0,,29,6.1,23.0,2,6.5,11,4.9,9,7.1,0,,6.2,5,6.1,11,5.3,20,6.4
803,5920,10,1,2,4,0,2,0,4,5,1,4,1,4,6.2,9,4.6,7,7.3,0,,2.0,0,,1,8.0,1,8.0,0,,8.0,0,,23,6.3,19.0,4,6.2,8,4.0,6,7.3,0,,6.1,7,5.4,7,6.4,13,6.6
804,5921,10,2,1,5,0,1,1,5,3,4,3,0,2,7.5,9,5.4,10,7.5,0,,2.0,0,,1,7.0,1,8.0,0,,7.5,0,,23,6.7,20.0,2,7.5,8,5.1,9,7.4,0,,6.8,5,5.7,7,6.4,16,7.1
805,5933,9,19,2,4,2,0,3,2,8,1,2,3,3,6.7,12,4.5,10,7.0,0,,2.0,0,,2,1.5,0,,0,,1.5,0,,27,6.1,24.0,3,6.7,10,5.5,10,7.0,0,,6.6,5,4.5,9,5.6,20,6.4
806,5935,9,18,1,5,0,0,0,1,4,6,6,1,4,8.2,7,5.7,11,7.4,0,,4.0,1,7.0,3,8.0,0,,0,,7.8,0,,24,7.5,19.0,3,8.7,4,5.0,11,7.4,0,,7.5,5,6.5,10,6.7,17,7.5
807,5939,9,17,2,3,1,1,1,7,6,3,2,1,4,7.0,9,4.2,11,6.4,0,,3.0,0,,3,5.0,0,,0,,5.0,0,,27,5.9,22.0,4,7.0,6,3.6,11,6.4,0,,6.1,6,4.6,11,5.3,18,6.4
808,5943,9,16,2,5,0,0,3,3,7,1,2,0,3,7.3,9,4.0,9,6.8,0,,3.0,0,,2,2.5,1,10.0,0,,5.0,0,,23,6.3,19.0,3,7.3,7,4.6,8,6.7,0,,6.5,6,4.5,9,5.5,15,6.4
809,6010,9,15,3,2,0,3,1,2,5,2,5,1,3,7.3,7,4.3,10,6.5,0,,2.0,0,,2,3.5,0,,0,,3.5,0,,24,5.8,19.0,3,7.3,5,4.6,10,6.5,0,,6.4,4,4.8,10,5.4,16,6.4
810,6041,9,14,2,3,0,0,1,2,5,2,3,0,2,8.0,6,3.9,8,7.2,0,,2.0,0,,2,3.5,0,,0,,3.5,0,,18,6.3,15.0,2,8.0,4,4.2,8,7.2,0,,7.0,3,4.0,6,6.4,13,7.0
811,6046,9,9,2,3,0,0,2,2,9,5,3,0,3,7.0,10,5.1,11,6.9,0,,3.0,0,,3,4.7,0,,0,,4.7,0,,26,6.3,22.0,3,7.0,7,5.2,11,6.9,0,,6.6,5,4.2,9,6.4,19,6.8
812,6047,9,13,2,4,0,0,1,1,3,6,5,1,3,8.0,8,4.7,9,7.8,0,,3.0,1,7.0,2,4.0,0,,0,,5.0,0,,23,7.0,18.0,2,8.5,6,5.0,9,7.8,0,,7.3,4,4.5,9,6.9,16,7.5
813,6048,9,10,2,5,0,1,1,3,5,5,3,0,3,7.0,9,4.4,11,7.5,0,,5.0,0,,3,4.7,2,7.0,0,,5.6,0,,25,6.5,19.0,3,7.0,6,4.2,9,7.6,0,,6.8,5,4.7,9,5.9,18,6.9
814,6049,9,12,2,5,1,2,0,3,8,4,4,1,6,7.2,11,5.4,9,6.7,0,,4.0,1,2.0,3,4.3,0,,0,,3.8,0,,30,6.4,22.0,4,8.5,8,5.9,9,6.7,0,,7.1,7,5.5,11,5.7,18,6.8
815,6050,9,6,3,4,0,1,2,5,3,1,5,0,4,7.2,8,4.2,9,6.3,0,,4.0,0,,3,3.3,1,10.0,0,,5.0,0,,24,6.0,17.0,3,8.0,5,4.9,8,6.2,0,,6.5,5,4.2,9,5.7,14,6.6
816,6052,9,8,2,5,1,1,1,3,7,1,3,0,2,8.0,9,4.1,10,7.4,0,,5.0,0,,3,3.3,2,10.0,0,,5.1,0,,24,6.2,17.0,2,8.0,6,4.4,8,7.0,0,,6.5,4,4.5,12,5.6,18,6.6
817,6053,9,3,2,3,0,0,1,4,6,3,3,0,4,7.2,9,4.8,7,6.8,0,,2.0,1,5.0,1,1.0,0,,0,,3.0,0,,22,6.2,19.0,3,8.0,8,5.4,7,6.8,0,,6.7,5,4.3,7,6.2,15,6.8
818,6054,9,7,2,3,0,3,0,4,9,0,4,1,3,8.0,13,4.2,8,7.2,0,,4.0,1,6.0,3,4.3,0,,0,,4.8,0,,26,6.0,21.0,2,9.0,10,4.4,8,7.2,0,,6.5,4,4.2,7,5.3,20,6.6
819,6055,9,2,2,3,0,1,1,7,8,2,2,2,4,6.8,8,4.2,12,6.7,0,,3.0,0,,3,4.0,0,,0,,4.0,0,,28,6.1,22.0,4,6.8,5,4.3,12,6.7,0,,6.4,6,4.5,11,5.4,18,6.5
820,6056,9,5,2,2,0,0,4,3,4,3,3,0,2,6.0,7,3.6,9,7.0,0,,1.0,0,,1,1.0,0,,0,,1.0,0,,21,5.8,18.0,2,6.0,6,4.3,9,7.0,0,,6.3,5,3.8,9,5.9,14,6.5
821,6058,9,4,2,2,1,0,1,6,7,4,4,0,4,6.5,11,4.2,10,7.3,0,,3.0,0,,3,3.7,0,,0,,3.7,0,,27,5.9,23.0,4,6.5,8,4.4,10,7.3,0,,6.4,6,4.5,9,5.7,19,6.5
822,6060,9,11,0,4,0,0,0,1,4,5,5,0,3,8.3,5,7.0,8,7.1,0,,,0,,0,,0,,0,,,0,,19,7.6,17.0,3,8.3,5,7.0,8,7.1,0,,7.5,3,7.0,7,7.1,13,7.6
